t,mode,stimulus,sync,meanB,damage,phi,q_obs,q_status,hcr_L2R,hcr_R2L,q_res,dilatacion,energia,lyapunov,stochastic_noise,topological_collapse,causal_failure,clinical_phase,perm_entropy,betti_1,De,pred1_code,pred1_p,pred2_code,pred2_p,pred3_code,pred3_p,guards_fired,ai_action,ai_reward
102.804340,bio,0.000000,1.351700,1.399697,0.000000,1.351700,0.000000,ONLINE_RIGETTI,0.754899,0.000000,0.550808,7.000000,2.469483,-0.024314,0.550808,0.320000,11.323484,HOMEOSTASIS | De: 224.55,0.678043,47.309491,224.545027,E2,1.000000,E5,0.000000,E1,0.000000,E1,0,0.00
103.333718,bio,0.000000,0.738706,7.029983,0.000000,0.738706,0.000000,ONLINE_RIGETTI,0.019827,0.034466,0.271462,7.000000,2.638187,-0.024839,0.271462,0.320000,0.219580,HOMEOSTASIS | De: 143.28,0.791671,25.854708,143.278921,E2,0.709616,E5,0.290384,E1,0.000000,,0,0.00
103.912110,bio,0.000000,2.494931,4.416532,0.000000,2.494931,0.000000,ONLINE_RIGETTI,0.000000,0.709949,0.271462,7.000000,2.807997,-0.025577,0.271462,0.320000,10.649241,HOMEOSTASIS | De: 500.86,0.819385,87.322568,500.855314,E2,0.697265,E5,0.302735,E1,0.000000,E1,0,0.00
104.453369,bio,0.000000,1.514508,2.040227,0.000000,1.514508,0.000000,ONLINE_RIGETTI,0.166920,0.000000,0.271462,7.000000,2.978437,-0.026632,0.271462,0.320000,2.503794,HOMEOSTASIS | De: 338.10,0.911189,53.007772,338.100571,E2,0.999990,E5,0.000010,E1,0.000000,E1,0,0.00
104.983294,bio,0.000000,2.927137,5.188380,0.000000,2.927137,0.000000,ONLINE_RIGETTI,0.706228,0.000000,0.271462,7.000000,3.148961,-0.028160,0.271462,0.320000,10.593413,HOMEOSTASIS | De: 669.05,0.932935,102.449807,669.053140,E5,0.797290,E2,0.202710,E1,0.000000,E1,0,0.00
105.511785,bio,0.000000,3.599789,7.425400,0.000000,3.599789,0.000000,ONLINE_RIGETTI,0.000000,0.327153,1.202007,7.000000,3.318920,-0.030400,1.202007,0.320000,4.907295,ISOSTASIS | De: 841.95 | Estrés: ALTO,0.954644,125.992599,841.946945,E5,1.000000,E2,0.000000,E1,0.000000,E1,0,0.00
106.039252,bio,0.000000,3.075058,5.602318,0.000000,3.075058,0.000000,ONLINE_RIGETTI,0.000000,0.790603,1.202007,7.000000,3.487499,-0.033712,1.202007,0.320000,11.859052,ISOSTASIS | De: 720.73 | Estrés: ALTO,0.956650,107.627014,720.730037,E5,1.000000,E2,0.000000,E1,0.000000,E1,0,0.00
106.570290,bio,0.000000,1.253318,1.158103,0.000000,1.253318,0.000000,ONLINE_RIGETTI,0.330734,0.000000,1.202007,7.000000,3.653643,-0.038648,1.202007,0.320000,4.961014,ISOSTASIS | De: 300.61 | Estrés: ALTO,0.978985,43.866147,300.610046,E5,0.999989,E2,0.000011,E1,0.000000,E1,0,0.00
107.096303,bio,0.000000,1.515277,1.397144,0.000000,1.515277,0.000000,ONLINE_RIGETTI,0.781592,0.000000,1.202007,7.000000,3.815942,-0.046048,1.202007,0.320000,11.723879,ISOSTASIS | De: 357.92 | Estrés: ALTO,0.964116,53.034698,357.921120,E2,0.893230,E5,0.106770,E1,0.000000,,0,0.00
107.656046,bio,0.000000,1.966488,6.955083,0.000000,1.966488,0.000000,ONLINE_RIGETTI,0.000000,0.495180,1.796772,7.000000,3.972500,-0.057198,1.796772,0.320000,7.427693,ISOSTASIS | De: 467.86 | Estrés: ALTO,0.971094,68.827065,467.862838,E5,0.940386,E2,0.059614,E1,0.000000,,0,0.00
108.220824,bio,0.000000,0.792488,6.333260,0.000000,0.792488,0.000000,ONLINE_RIGETTI,0.000000,0.750296,1.796772,7.000000,4.120777,-0.074082,1.796772,0.320000,11.254439,ISOSTASIS | De: 188.14 | Estrés: ALTO,0.968989,27.737078,188.138475,E5,0.999994,E2,0.000006,E4,0.000000,E4,0,0.00
108.781178,bio,0.000000,0.549891,7.681807,0.000000,0.549891,0.000000,ONLINE_RIGETTI,0.659292,0.000000,1.796772,7.000000,4.257448,-0.099840,1.796772,0.320000,9.889377,ISOSTASIS | De: 131.77 | Estrés: ALTO,0.978046,19.246173,131.765535,E5,1.000000,E2,0.000000,E4,0.000000,E4,0,0.00
109.339974,bio,0.000000,3.050554,5.299773,0.000000,3.050554,0.000000,ONLINE_RIGETTI,0.572720,0.000000,1.064093,7.000000,4.378347,-0.139419,1.064093,0.320000,8.590806,ISOSTASIS | De: 731.35 | Estrés: ALTO,0.978540,106.769383,731.346469,E5,1.000000,E2,0.000000,E4,0.000000,E4,0,0.00
109.901397,bio,0.000000,1.172560,1.837653,0.000000,1.172560,0.000000,ONLINE_RIGETTI,0.000000,0.679547,1.064093,7.000000,4.478586,-0.195358,1.064093,0.320000,10.193205,ISOSTASIS | De: 284.06 | Estrés: ALTO,0.988817,41.039606,284.064549,E5,0.995240,E2,0.004760,E4,0.000000,E4,0,0.00
110.466311,bio,0.000000,2.059477,6.238240,0.000000,2.059477,0.000000,ONLINE_RIGETTI,0.000000,0.427749,1.064093,7.000000,4.552963,-0.240535,1.064093,0.320000,6.416231,ISOSTASIS | De: 500.06 | Estrés: ALTO,0.991058,72.081689,500.060033,E5,0.999991,E2,0.000009,E4,0.000000,E4,0,0.00
111.056237,bio,0.000000,0.514495,7.312941,0.000000,0.514495,0.000000,ONLINE_RIGETTI,0.768627,0.000000,1.064093,7.000000,4.596675,-0.200719,1.064093,0.320000,11.529410,ISOSTASIS | De: 125.31 | Estrés: ALTO,0.994124,18.007316,125.310566,E5,1.000000,E2,0.000000,E4,0.000000,E4,0,0.00
111.635445,bio,0.000000,1.971881,2.593285,0.000000,1.971881,0.000000,ONLINE_RIGETTI,0.094937,0.000000,0.224972,7.000000,4.606238,-0.040274,0.224972,0.320000,1.424054,HOMEOSTASIS | De: 479.36,0.992235,69.015843,479.359394,E5,0.999974,E2,0.000026,E4,0.000000,E4,0,0.00
112.181969,bio,0.000000,0.743274,6.379918,0.000000,0.743274,0.000000,ONLINE_RIGETTI,0.000000,0.722021,0.224972,7.000000,4.580335,0.132501,0.224972,0.320000,11.492819,HOMEOSTASIS | De: 179.74,0.987027,26.014589,179.739734,E5,1.000000,E2,0.000000,E4,0.000000,E4,0,0.00
112.741893,bio,0.000000,2.279535,3.171576,0.000000,2.279535,0.000000,ONLINE_RIGETTI,0.073789,0.000000,0.224972,7.000000,4.520294,0.211624,0.224972,0.320000,2.164958,HOMEOSTASIS | De: 551.32,0.987163,79.783721,551.316575,E5,0.999998,E2,0.000002,E4,0.000000,,0,0.00
113.304432,bio,0.000000,2.822289,5.076019,0.000000,2.822289,0.000000,ONLINE_RIGETTI,0.755982,0.000000,0.673317,7.000000,4.429993,0.207159,0.673317,0.320000,12.375529,HOMEOSTASIS | De: 678.10,0.980676,98.780105,678.098812,E5,1.000000,E2,0.000000,E1,0.000000,,0,0.00
113.875142,bio,0.000000,1.535232,1.464028,0.000000,1.535232,0.000000,ONLINE_RIGETTI,0.000000,0.317414,0.673317,7.000000,4.315230,0.165022,0.673317,0.320000,5.586311,HOMEOSTASIS | De: 368.06,0.978546,53.733134,368.062527,E2,1.000000,E5,0.000000,E1,0.000000,,0,0.00
114.433499,bio,0.000000,2.963285,5.285592,0.000000,2.963285,0.000000,ONLINE_RIGETTI,0.000000,0.704208,0.673317,7.000000,4.182793,0.117115,0.673317,0.320000,11.148692,HOMEOSTASIS | De: 712.17,0.980946,103.714986,712.171898,E2,0.999654,E5,0.000346,E1,0.000000,E1,0,0.00
114.993672,bio,0.000000,1.501324,2.626724,0.000000,1.501324,0.000000,ONLINE_RIGETTI,0.398767,0.000000,0.673317,7.000000,4.039515,0.073600,0.673317,0.320000,6.349508,HOMEOSTASIS | De: 360.53,0.980167,52.546337,360.529207,E2,1.000000,E5,0.000000,E1,0.000000,E1,0,0.00
115.555965,bio,0.000000,2.598922,4.249337,0.000000,2.598922,0.000000,ONLINE_RIGETTI,0.741174,0.000000,1.664724,7.000000,3.891540,0.037387,1.664724,0.320000,11.304550,ISOSTASIS | De: 620.55 | Estrés: ALTO,0.974578,90.962260,620.548719,E2,0.992335,E5,0.007665,E1,0.000000,E1,0,0.00
116.126183,bio,0.000000,0.447277,7.906132,0.000000,0.447277,0.000000,ONLINE_RIGETTI,0.000000,0.652649,1.664724,7.000000,3.743903,0.008285,1.664724,0.320000,9.831161,ISOSTASIS | De: 107.23 | Estrés: ALTO,0.978518,15.654708,107.228918,E5,1.000000,E2,0.000000,E1,0.000000,,0,0.00
116.682972,bio,0.000000,1.282623,1.985528,0.000000,1.282623,0.000000,ONLINE_RIGETTI,0.000000,0.624596,1.664724,7.000000,3.600390,-0.014877,1.664724,0.320000,9.368935,ISOSTASIS | De: 306.91 | Estrés: ALTO,0.976670,44.891807,306.911469,E2,0.996216,E5,0.003784,E1,0.000000,,0,0.00
117.245119,bio,0.000000,2.306277,4.728890,0.000000,2.306277,0.000000,ONLINE_RIGETTI,0.729556,0.000000,1.551234,7.000000,3.463625,-0.033197,1.551234,0.320000,10.943336,ISOSTASIS | De: 548.72 | Estrés: ALTO,0.971113,80.719700,548.715514,E5,0.999686,E2,0.000314,E1,0.000000,,0,0.00
117.802284,bio,0.000000,1.413631,6.481182,0.000000,1.413631,0.000000,ONLINE_RIGETTI,0.461528,0.000000,1.551234,7.000000,3.335249,-0.047815,1.551234,0.320000,6.922927,ISOSTASIS | De: 337.01 | Estrés: ALTO,0.973068,49.477092,337.012096,E5,0.972612,E2,0.027388,E1,0.000000,E1,0,0.00
118.367463,bio,0.000000,2.776210,4.996336,0.000000,2.776210,0.000000,ONLINE_RIGETTI,0.000000,0.812533,1.551234,7.000000,3.216149,-0.059467,1.551234,0.320000,12.187988,ISOSTASIS | De: 661.68 | Estrés: ALTO,0.972811,97.167351,661.678412,E5,0.999778,E2,0.000222,E1,0.000000,E1,0,0.00
118.934122,bio,0.000000,1.792896,2.105923,0.000000,1.792896,0.000000,ONLINE_RIGETTI,0.006412,0.303835,1.551234,7.000000,3.106660,-0.068795,1.551234,0.320000,4.461349,ISOSTASIS | De: 431.39 | Estrés: ALTO,0.982092,62.751366,431.393473,E2,0.733892,E5,0.266108,E1,0.000000,E1,0,0.00
119.470452,bio,0.000000,0.450423,8.092514,0.000000,0.450423,0.000000,ONLINE_RIGETTI,0.738111,0.000000,0.521816,7.000000,3.006726,-0.076376,0.521816,0.320000,11.071667,HOMEOSTASIS | De: 108.67,0.984777,15.764804,108.673700,E5,1.000000,E2,0.000000,E4,0.000000,E4,0,0.00
120.060888,bio,0.000000,1.877966,4.335071,0.000000,1.877966,0.000000,ONLINE_RIGETTI,0.048730,0.055633,0.521816,7.000000,2.916029,-0.082626,0.521816,0.320000,0.103536,HOMEOSTASIS | De: 452.44,0.983349,65.728797,452.440216,E5,0.999962,E2,0.000038,E4,0.000000,E4,0,0.00
120.622245,bio,0.000000,1.243991,1.403559,0.000000,1.243991,0.000000,ONLINE_RIGETTI,0.000000,0.745714,0.521816,7.000000,2.834088,-0.087827,0.521816,0.320000,11.185715,HOMEOSTASIS | De: 301.52,0.989302,43.539670,301.517120,E2,0.998263,E5,0.001737,E4,0.000000,E4,0,0.00
121.214487,bio,0.000000,1.696452,2.292133,0.000000,1.696452,0.000000,ONLINE_RIGETTI,0.233950,0.000000,0.288211,7.000000,2.760327,-0.092228,0.288211,0.320000,3.509250,HOMEOSTASIS | De: 409.54,0.985345,59.375817,409.539728,E2,1.000000,E5,0.000000,E4,0.000000,,0,0.00
121.787268,bio,0.000000,2.723864,5.132032,0.000000,2.723864,0.000000,ONLINE_RIGETTI,0.649282,0.000000,0.288211,7.000000,2.694127,-0.096014,0.288211,0.320000,9.739233,HOMEOSTASIS | De: 658.55,0.986814,95.335233,658.546997,E2,0.999744,E5,0.000256,E1,0.000000,E4,0,0.00
122.332237,bio,0.000000,1.317666,1.317443,0.000000,1.317666,0.000000,ONLINE_RIGETTI,0.000000,0.374637,0.288211,7.000000,2.634860,-0.099331,0.288211,0.320000,5.619557,HOMEOSTASIS | De: 318.53,0.986693,46.118322,318.532311,E2,1.000000,E5,0.000000,E3,0.000000,,0,0.00
122.896195,bio,0.000000,1.033671,1.536263,0.000000,1.033671,0.000000,ONLINE_RIGETTI,0.000000,0.560248,0.288211,7.000000,2.581913,-0.102288,0.288211,0.320000,8.403717,HOMEOSTASIS | De: 248.86,0.982681,36.178487,248.863450,E2,1.000000,E5,0.000000,E1,0.000000,,0,0.00
123.489410,bio,0.000000,0.696613,7.704333,0.000000,0.696613,0.000000,ONLINE_RIGETTI,0.660846,0.000000,1.239334,7.000000,2.534699,-0.104962,1.239334,0.320000,9.912697,ISOSTASIS | De: 167.80 | Estrés: ALTO,0.983201,24.381458,167.803049,E2,1.000000,E5,0.000000,E3,0.000000,,0,0.00
124.064547,bio,0.000000,2.976161,5.620099,0.000000,2.976161,0.000000,ONLINE_RIGETTI,0.475225,0.000000,1.239334,7.000000,2.492668,-0.107404,1.239334,0.320000,7.128378,ISOSTASIS | De: 716.38 | Estrés: ALTO,0.982468,104.165621,716.375544,E2,1.000000,E5,0.000000,E1,0.000000,E1,0,0.00
124.629888,bio,0.000000,1.621129,1.542319,0.000000,1.621129,0.000000,ONLINE_RIGETTI,0.000000,0.774677,1.239334,7.000000,2.455305,-0.109652,1.239334,0.320000,11.620156,ISOSTASIS | De: 392.05 | Estrés: ALTO,0.987084,56.739522,392.046629,E2,1.000000,E5,0.000000,E1,0.000000,,0,0.00
125.204893,bio,0.000000,0.631273,7.492186,0.000000,0.631273,0.000000,ONLINE_RIGETTI,0.000000,0.371498,1.792913,7.000000,2.422140,-0.111744,1.792913,0.320000,5.572469,ISOSTASIS | De: 153.53 | Estrés: ALTO,0.992667,22.094538,153.527630,E2,1.000000,E5,0.000000,E4,0.000000,,0,0.00
125.765854,bio,0.000000,1.451792,1.778313,0.000000,1.451792,0.000000,ONLINE_RIGETTI,0.866868,0.000000,1.792913,7.000000,2.392738,-0.113681,1.792913,0.320000,13.003014,ISOSTASIS | De: 352.10 | Estrés: ALTO,0.989915,50.812712,352.101923,E2,1.000000,E5,0.000000,E1,0.000000,,0,0.00
126.357676,bio,0.000000,0.713872,6.832561,0.000000,0.713872,0.000000,ONLINE_RIGETTI,0.150209,0.208374,1.792913,7.000000,2.366705,-0.115371,1.792913,0.320000,0.872469,ISOSTASIS | De: 173.13 | Estrés: ALTO,0.989915,24.985536,173.134931,E2,1.000000,E5,0.000000,E4,0.000000,E4,0,0.00
126.950612,bio,0.000000,1.376484,2.209234,0.000000,1.376484,0.000000,ONLINE_RIGETTI,0.000000,0.859459,1.792913,7.000000,2.343684,-0.116955,1.792913,0.320000,12.891885,ISOSTASIS | De: 332.52 | Estrés: ALTO,0.985999,48.176937,332.516780,E2,1.000000,E5,0.000000,E1,0.000000,,0,0.00
127.509681,bio,0.000000,3.508007,6.551892,0.000000,3.508007,0.000000,ONLINE_RIGETTI,0.355211,0.000000,1.026713,7.000000,2.323349,-0.118297,1.026713,0.320000,5.328170,ISOSTASIS | De: 847.43 | Estrés: ALTO,0.985999,122.780257,847.428211,E2,0.659452,E5,0.340548,E1,0.000000,E1,0,0.00
128.161077,bio,0.000000,1.222874,1.342500,0.000000,1.222874,0.000000,ONLINE_RIGETTI,0.619235,0.000000,1.026713,7.000000,2.305405,-0.119186,1.026713,0.320000,9.288520,ISOSTASIS | De: 296.58 | Estrés: ALTO,0.989915,42.800584,296.582637,E2,1.000000,E5,0.000000,E4,0.000000,,0,0.00
128.722560,bio,0.000000,0.357246,7.876841,0.000000,0.357246,0.000000,ONLINE_RIGETTI,0.000000,0.629401,1.026713,7.000000,2.289586,-0.119559,1.026713,0.320000,9.441017,ISOSTASIS | De: 86.64 | Estrés: ALTO,0.989915,12.503620,86.642663,E2,0.999147,E5,0.000853,E4,0.000000,E4,0,0.00
129.301626,bio,0.000000,0.774114,7.572171,0.000000,0.774114,0.000000,ONLINE_RIGETTI,0.000000,0.364069,0.216535,7.000000,2.275651,-0.119369,0.216535,0.320000,5.461038,HOMEOSTASIS | De: 187.52,0.988751,27.093994,187.524400,E2,0.999650,E5,0.000350,E4,0.000000,E4,0,0.00
129.923252,bio,0.000000,2.375205,2.870724,0.000000,2.375205,0.000000,ONLINE_RIGETTI,0.706785,0.000000,0.216535,7.000000,2.263383,-0.118299,0.216535,0.320000,10.601772,HOMEOSTASIS | De: 575.38,0.988751,83.132160,575.378756,E2,1.000000,E5,0.000000,E4,0.000000,E1,0,0.00
130.484479,bio,0.000000,1.138349,0.974843,0.000000,1.138349,0.000000,ONLINE_RIGETTI,0.108521,0.000000,0.216535,7.000000,2.252586,-0.116345,0.216535,0.320000,1.627815,HOMEOSTASIS | De: 275.76,0.988751,39.842214,275.758067,E2,1.000000,E5,0.000000,E1,0.000000,,0,0.00
131.043451,bio,0.000000,1.197222,1.124323,0.000000,1.197222,0.000000,ONLINE_RIGETTI,0.000000,0.719448,0.216535,7.000000,2.243084,-0.113155,0.216535,0.320000,10.791726,HOMEOSTASIS | De: 290.36,0.989915,41.902770,290.361320,E2,1.000000,E5,0.000000,E1,0.000000,,0,0.00
131.574408,bio,0.000000,1.130281,0.867681,0.000000,1.130281,0.000000,ONLINE_RIGETTI,0.057033,0.084486,0.707594,7.000000,2.234720,-0.109110,0.707594,0.320000,0.411801,HOMEOSTASIS | De: 274.59,0.991582,39.559846,274.587798,E2,1.000000,E5,0.000000,E3,0.000000,,0,0.00
132.137662,bio,0.000000,0.659168,7.900547,0.000000,0.659168,0.000000,ONLINE_RIGETTI,0.765679,0.000000,0.707594,7.000000,2.227352,-0.103636,0.707594,0.320000,11.485180,HOMEOSTASIS | De: 160.14,0.991582,23.070890,160.136741,E2,1.000000,E5,0.000000,E3,0.000000,,0,0.00
132.696133,bio,0.000000,0.558459,7.327953,0.000000,0.558459,0.000000,ONLINE_RIGETTI,0.000000,0.186756,0.707594,7.000000,2.220855,-0.097549,0.707594,0.320000,2.801347,HOMEOSTASIS | De: 134.91,0.985999,19.546082,134.906878,E2,1.000000,E5,0.000000,E3,0.000000,,0,0.00
133.224964,bio,0.000000,0.693006,7.413589,0.000000,0.693006,0.000000,ONLINE_RIGETTI,0.000000,0.846028,1.684203,7.000000,2.215115,-0.090720,1.684203,0.320000,12.690415,ISOSTASIS | De: 167.41 | Estrés: ALTO,0.985999,24.255210,167.409235,E2,1.000000,E5,0.000000,E4,0.000000,E4,0,0.00
133.767586,bio,0.000000,2.717789,4.157384,0.000000,2.717789,0.000000,ONLINE_RIGETTI,0.368677,0.000000,1.684203,7.000000,2.210032,-0.083297,1.684203,0.320000,5.530148,ISOSTASIS | De: 655.43 | Estrés: ALTO,0.984332,95.122611,655.425579,E2,1.000000,E5,0.000000,E1,0.000000,E4,0,0.00
134.342000,bio,0.000000,2.554930,4.666675,0.000000,2.554930,0.000000,ONLINE_RIGETTI,0.814604,0.000000,1.684203,7.000000,2.205518,-0.075746,1.684203,0.320000,12.219065,ISOSTASIS | De: 616.15 | Estrés: ALTO,0.984332,89.422562,616.150394,E2,1.000000,E5,0.000000,E1,0.000000,E1,0,0.00
134.905544,bio,0.000000,3.067757,5.439531,0.000000,3.067757,0.000000,ONLINE_RIGETTI,0.000000,0.547488,1.684203,7.000000,2.201494,-0.067920,1.684203,0.320000,8.212324,ISOSTASIS | De: 739.82 | Estrés: ALTO,0.984332,107.371496,739.824360,E2,0.998363,E5,0.001637,E1,0.000000,E1,0,0.00
135.464280,bio,0.000000,1.698752,2.517948,0.000000,1.698752,0.000000,ONLINE_RIGETTI,0.000000,0.706184,1.523219,7.000000,2.197891,-0.060907,1.523219,0.320000,10.592763,ISOSTASIS | De: 410.21 | Estrés: ALTO,0.985627,59.456328,410.212149,E2,1.000000,E5,0.000000,E1,0.000000,E1,0,0.00
136.022128,bio,0.000000,1.645846,2.610565,0.000000,1.645846,0.000000,ONLINE_RIGETTI,0.636614,0.000000,1.523219,7.000000,2.194648,-0.054213,1.523219,0.320000,9.549213,ISOSTASIS | De: 394.76 | Estrés: ALTO,0.978985,57.604614,394.758298,E2,1.000000,E5,0.000000,E1,0.000000,E1,0,0.00
136.581640,bio,0.000000,3.424024,6.544481,0.000000,3.424024,0.000000,ONLINE_RIGETTI,0.623865,0.000000,1.523219,7.000000,2.191712,-0.047883,1.523219,0.320000,9.357968,ISOSTASIS | De: 823.88 | Estrés: ALTO,0.982109,119.840852,823.877279,E2,0.999888,E5,0.000112,E1,0.000000,E1,0,0.00
137.175250,bio,0.000000,1.985680,2.733122,0.000000,1.985680,0.000000,ONLINE_RIGETTI,0.000000,0.759536,1.523219,7.000000,2.189037,-0.042029,1.523219,0.320000,11.393033,ISOSTASIS | De: 474.69 | Estrés: ALTO,0.975743,69.498797,474.690887,E2,0.999997,E5,0.000003,E1,0.000000,E1,0,0.00
137.717681,bio,0.000000,1.452551,1.392699,0.000000,1.452551,0.000000,ONLINE_RIGETTI,0.000000,0.346512,0.491916,7.000000,2.186581,-0.036957,0.491916,0.320000,5.197686,HOMEOSTASIS | De: 347.24,0.975743,50.839279,347.242593,E2,0.999999,E5,0.000001,E1,0.000000,E1,0,0.00
138.277433,bio,0.000000,0.383989,7.855763,0.000000,0.383989,0.000000,ONLINE_RIGETTI,0.723507,0.000000,0.491916,7.000000,2.184312,-0.032621,0.491916,0.320000,10.852605,HOMEOSTASIS | De: 91.98,0.977690,13.439618,91.978482,E2,0.987902,E5,0.012098,E1,0.000000,,0,0.00
138.835768,bio,0.000000,2.732157,5.492248,0.000000,2.732157,0.000000,ONLINE_RIGETTI,0.221456,0.000000,0.491916,7.000000,2.182197,-0.029142,0.491916,0.320000,3.321846,HOMEOSTASIS | De: 651.82,0.973774,95.625488,651.823122,E5,0.945117,E2,0.054883,E1,0.000000,E1,0,0.00
139.399713,bio,0.000000,3.172681,5.572189,0.000000,3.172681,0.000000,ONLINE_RIGETTI,0.000000,0.725247,0.304831,7.000000,2.180212,-0.025593,0.304831,0.320000,10.878702,HOMEOSTASIS | De: 756.92,0.973774,111.043823,756.920912,E5,1.000000,E2,0.000000,E1,0.000000,E1,0,0.00
139.933398,bio,0.000000,1.845796,1.928066,0.000000,1.845796,0.000000,ONLINE_RIGETTI,0.002217,0.058749,0.304831,7.000000,2.178335,-0.023276,0.304831,0.320000,0.847974,HOMEOSTASIS | De: 442.13,0.977690,64.602845,442.130995,E5,0.986984,E2,0.013016,E1,0.000000,E1,0,0.00
140.523908,bio,0.000000,0.678795,7.344758,0.000000,0.678795,0.000000,ONLINE_RIGETTI,0.721556,0.000000,0.304831,7.000000,2.176548,-0.021599,0.304831,0.320000,10.823343,HOMEOSTASIS | De: 163.70,0.984332,23.757837,163.699187,E5,1.000000,E2,0.000000,E1,0.000000,,0,0.00
141.127542,bio,0.000000,0.451991,7.753710,0.000000,0.451991,0.000000,ONLINE_RIGETTI,0.000000,0.310577,0.304831,7.000000,2.174836,-0.020218,0.304831,0.320000,4.658659,HOMEOSTASIS | De: 109.19,0.985999,15.819683,109.187309,E5,1.000000,E2,0.000000,E4,0.000000,E4,0,0.00
141.687104,bio,0.000000,1.009711,6.922247,0.000000,1.009711,0.000000,ONLINE_RIGETTI,0.000000,0.736165,1.274304,7.000000,2.173187,-0.018592,1.274304,0.320000,11.042469,ISOSTASIS | De: 243.50 | Estrés: ALTO,0.984332,35.339869,243.503136,E5,1.000000,E2,0.000000,E4,0.000000,E4,0,0.00
142.279205,bio,0.000000,0.657342,7.604318,0.000000,0.657342,0.000000,ONLINE_RIGETTI,0.581948,0.000000,1.274304,7.000000,2.171590,-0.017590,1.274304,0.320000,8.729215,ISOSTASIS | De: 158.17 | Estrés: ALTO,0.982109,23.006976,158.167471,E5,1.000000,E2,0.000000,E4,0.000000,E4,0,0.00
